id,title,album,artist,year,duration,url
498,(Flash) Tum Jo Mil Gaye Ho,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3801Commentary-%28Flash%29%20Tum%20Jo%20Mil%20Gaye%20Ho.mp3
499,Hits (Flashes) Of 1974-Nos 32-31,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3802Commentary-Hits%20%28Flashes%29%20Of%201974-Nos%2032-31.mp3
500,Ruk Jana Nahin,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3803Commentary-Ruk%20Jana%20Nahin.mp3
501,Ulfut Mein Zamane Ki,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3804Commentary-Ulfut%20Mein%20Zamane%20Ki.mp3
502,Nainon Mein Darpan Hai,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3805Commentary-Nainon%20Mein%20Darpan%20Hai.mp3
503,Hits (Flashes) Nos 30 To 26,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3806Commentary-Hits%20%28Flashes%29%20Nos%2030%20To%2026.mp3
504,Zindagi Ke Safar Mein,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3807Commentary-Zindagi%20Ke%20Safar%20Mein.mp3
505,Apne Dil Mein Jagah Dijiye,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3808Commentary-Apne%20Dil%20Mein%20Jagah%20Dijiye.mp3
506,Diye Jalte Hai Phool Khilte Hai,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3809Commentary-Diye%20Jalte%20Hai%20Phool%20Khilte%20Hai.mp3
507,Hits (Flashes) Nos 25 To 19,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3810Commentary-Hits%20%28Flashes%29%20Nos%2025%20To%2019.mp3
508,Main Dhoondhta Hoon Jinko,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3811Commentary-Main%20Dhoondhta%20Hoon%20Jinko.mp3
509,Mitwa More Man Mitwa,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3812Commentary-Mitwa%20More%20Man%20Mitwa.mp3
510,Hum Bolega To Bologe Ki Bolta Hai,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3813Commentary-Hum%20Bolega%20To%20Bologe%20Ki%20Bolta%20Hai.mp3
511,Hits (Flashes) Nos 18 To 12,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3814Commentary-Hits%20%28Flashes%29%20Nos%2018%20To%2012.mp3
512,Hits (Flashes) Of 1974-Nos 11 To 7,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3901Commentary-Hits%20%28Flashes%29%20Of%201974-Nos%2011%20To%207.mp3
513,Bahut Door Mujhe Chale Jana Hai,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3902Commentary-Bahut%20Door%20Mujhe%20Chale%20Jana%20Hai.mp3
514,Chori Chori Solah Singar Karoongi,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3903Commentary-Chori%20Chori%20Solah%20Singar%20Karoongi.mp3
515,Hits (Flashes) Nos 6 To 4,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3904Commentary-Hits%20%28Flashes%29%20Nos%206%20To%204.mp3
516,Mera Chhota Sa Ghar Baar,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3905Commentary-Mera%20Chhota%20Sa%20Ghar%20Baar.mp3
517,Naiya Meri Chalti Jaye,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3906Commentary-Naiya%20Meri%20Chalti%20Jaye.mp3
518,Hits (Flashes)-Nos 3 To 1,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3907Commentary-Hits%20%28Flashes%29-Nos%203%20To%201.mp3
519,Hits (Flashes) Of 1975 Nos 32 To 24,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3908Commentary-Hits%20%28Flashes%29%20Of%201975%20Nos%2032%20To%2024.mp3
520,Yaad Rahega Pyar Ka,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3909Commentary-Yaad%20Rahega%20Pyar%20Ka.mp3
521,Dekha Hai Zindagi Ko,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3910Commentary-Dekha%20Hai%20Zindagi%20Ko.mp3
522,Ruke Ruke Se Qadam,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3911Commentary-Ruke%20Ruke%20Se%20Qadam.mp3
523,Hits (Flashes)-Nos 23 To 16,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/3912Commentary-Hits%20%28Flashes%29-Nos%2023%20To%2016.mp3
524,Chupke Chupke Chal Re Purbaiya,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4001Commentary-Chupke%20Chupke%20Chal%20Re%20Purbaiya.mp3
525,Tum Bhi Chalo Hum Bhi Chalen,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4002Commentary-Tum%20Bhi%20Chalo%20Hum%20Bhi%20Chalen.mp3
526,Hits Of 1975 (Flashes) Nos 15 To 12,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4003Commentary-Hits%20Of%201975%20%28Flashes%29%20Nos%2015%20To%2012.mp3
527,Kai Baar Yun Bhi Dekha Hai,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4004Commentary-Kai%20Baar%20Yun%20Bhi%20Dekha%20Hai.mp3
528,Ek Main Aur Ek Tu,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4005Commentary-Ek%20Main%20Aur%20Ek%20Tu.mp3
529,Jo Raah Chuni Tune,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4006Commentary-Jo%20Raah%20Chuni%20Tune.mp3
530,Hits Of 1975 (Flashes) Nos 11 To 7,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4007Commentary-Hits%20Of%201975%20%28Flashes%29%20Nos%2011%20To%207.mp3
531,Door Rah Kar Na Karo Baat,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4008Commentary-Door%20Rah%20Kar%20Na%20Karo%20Baat.mp3
532,Badi Sooni Sooni Hai Zindagi,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4009Commentary-Badi%20Sooni%20Sooni%20Hai%20Zindagi.mp3
533,Har Janam Mein Humara Milan,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4010Commentary-Har%20Janam%20Mein%20Humara%20Milan.mp3
534,Hits (Flashes) Nos 6 To 3,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4011Commentary-Hits%20%28Flashes%29%20Nos%206%20To%203.mp3
535,Ang Ang Rang Chhalkaye,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4012Commentary-Ang%20Ang%20Rang%20Chhalkaye.mp3
536,Hits (Flashes) Nos 1 To 1,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4013Commentary-Hits%20%28Flashes%29%20Nos%201%20To%201.mp3
537,Aaye Tum Yaad Mujhe,Geetmala Ki Chhaon Mein Vol 36-40,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2036-40/4014Commentary-Aaye%20Tum%20Yaad%20Mujhe.mp3
538,Hits (Flashes) Of 1976 Nos 33 To 28,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4101Commentary-Hits%20%28Flashes%29%20Of%201976%20Nos%2033%20To%2028.mp3
539,Randhir Kapoor-Flashes-Nos 27-26-25,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4102Commentary-Randhir%20Kapoor-Flashes-Nos%2027-26-25.mp3
540,Hit (Flash) No 24,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4103Commentary-Hit%20%28Flash%29%20No%2024.mp3
541,Ja Re Ja O Harjaee,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4104Commentary-Ja%20Re%20Ja%20O%20Harjaee.mp3
542,Hits (Flashes) Nos 23-22-21,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4105Commentary-Hits%20%28Flashes%29%20Nos%2023-22-21.mp3
543,Lata Mangeshkar-Flash (Special),Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4106Commentary-Lata%20Mangeshkar-Flash%20%28Special%29.mp3
544,Hit (Flash) No 19,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4107Commentary-Hit%20%28Flash%29%20No%2019.mp3
545,Jhoomta Sawan Dekho Aaya,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4108Commentary-Jhoomta%20Sawan%20Dekho%20Aaya.mp3
546,Bandhi Re Kahe Preet Piya Ke Sang,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4109Commentary-Bandhi%20Re%20Kahe%20Preet%20Piya%20Ke%20Sang.mp3
547,Sakti Samant-Zarina Wahab-Hits Flashes No-17 To 14,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4110Sakti%20Samant-Zarina%20Wahab-Hits%20Flashes%20No-17%20To%2014.mp3
548,Gulzar Pari-Hit (Flashes) No 13,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4111Commentary-Gulzar%20Pari-Hit%20%28Flashes%29%20No%2013.mp3
549,Hits (Flashes) Of 1976-Nos 11-10,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4201Commentary-Hits%20%28Flashes%29%20Of%201976-Nos%2011-10.mp3
550,Nitin Mukesh-Hits (Flashes) Nos 8-7,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4202Commentary-Nitin%20Mukesh-Hits%20%28Flashes%29%20Nos%208-7.mp3
551,C Arun-Yash Raj-Hits (Flashes) Nos 5-4,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4203Commentary-C%20Arun-Yash%20Raj-Hits%20%28Flashes%29%20Nos%205-4.mp3
552,Shatrughan Sinha-Hits Flashes Of 1977-No-33 to 28,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4204Shatrughan%20Sinha-Hits%20Flashes%20Of%201977-No-33%20to%2028.mp3
553,Pal Bhar Mein Yeh Kya Ho Gaya,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4205Commentary-Pal%20Bhar%20Mein%20Yeh%20Kya%20Ho%20Gaya.mp3
554,Hits (Flashes) Nos-27 To 25,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4206Commentary-Hits%20%28Flashes%29%20Nos-27%20To%2025.mp3
555,Hits (Flashes) Nos 24-22-20-19,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4207Commentary-Hits%20%28Flashes%29%20Nos%2024-22-20-19.mp3
556,Runa Laila-Shabana Aazm-Hits No-17 To 13,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4208Runa%20Laila-Shabana%20Aazm-Hits%20No-17%20To%2013.mp3
557,Hits (Flashes) Of 1977-Nos 12-9,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4301Commentary-Hits%20%28Flashes%29%20Of%201977-Nos%2012-9.mp3
558,Hits (Flashes)Nos 8-7-6,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4302Commentary-Hits%20%28Flashes%29Nos%208-7-6.mp3
559,Hits (Flashes)Nos 5-4,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4303Commentary-Hits%20%28Flashes%29Nos%205-4.mp3
560,Aap Yun Faaslon Se-Hit (Flash) No 1,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4304Commentary-Aap%20Yun%20Faaslon%20Se-Hit%20%28Flash%29%20No%201.mp3
561,Report On Silver Jubilee Function-Hits Flash,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4305Report%20On%20Silver%20Jubilee%20Function-Hits%20Flash.mp3
562,Annual Top Song Hit Flashes Geetmala 1954 To 1960,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4306Annual%20Top%20Song%20Hit%20Flashes%20Geetmala%201954%20To%201960.mp3
563,Song Flashes -Interview Kishore Kumar,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4307Song%20Flashes%20-Interview%20Kishore%20Kumar.mp3
564,Flashes Of Annual Top Hit Songs Geetmala 1961-63,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4308Flashes%20Of%20Annual%20Top%20Hit%20Songs%20Geetmala%201961-63.mp3
565,Commentary On Silver Jubliee Function-Hit Flash,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4401Commentary%20On%20Silver%20Jubliee%20Function-Hit%20Flash.mp3
566,Annual Top Song Flashes 1964 To 1968,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4402Commentary-Annual%20Top%20Song%20Flashes%201964%20To%201968.mp3
567,Song Flashes,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4403Commentary-Song%20Flashes.mp3
568,Annual Top Song Flashes,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4404Commentary-Annual%20Top%20Song%20Flashes.mp3
569,Annual Top Hit Song Flashes,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4405Commentary-Annual%20Top%20Hit%20Song%20Flashes.mp3
570,Song Flashes Of Trophy Presenters,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4406Commentary-Song%20Flashes%20Of%20Trophy%20Presenters.mp3
571,Song Flashes For Shamshed Begum,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4407Commentary-Song%20Flashes%20For%20Shamshed%20Begum.mp3
572,Annual Top Song Flashes 1975 To 1977,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4408Commentary-Annual%20Top%20Song%20Flashes%201975%20To%201977.mp3
573,Song Flashes Of Annual Program That Year 1978,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4409Song%20Flashes%20Of%20Annual%20Program%20That%20Year%201978.mp3
574,Aapki Yaad Aati Rahi Raat Bhar,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4410Commentary-Aapki%20Yaad%20Aati%20Rahi%20Raat%20Bhar.mp3
575,Hits (Flashes) Of 1978-Nos 22-21,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4501Commentary-Hits%20%28Flashes%29%20Of%201978-Nos%2022-21.mp3
576,Kai Din Se Mujhe,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4502Commentary-Kai%20Din%20Se%20Mujhe.mp3
577,Hits (Flashes) Nos 19 To 15-Interview Pran-Khayyam,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4503Hits%20%28Flashes%29%20Nos%2019%20To%2015-Interview%20Pran-Khayyam.mp3
578,Meri Sanson Ko Jo Mahka Rahi Hai,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4504Commentary-Meri%20Sanson%20Ko%20Jo%20Mahka%20Rahi%20Hai.mp3
579,Hits (Flashes) Nos 14 To 6,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4505Commentary-Hits%20%28Flashes%29%20Nos%2014%20To%206.mp3
580,Seene Mein Jalan,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4506Commentary-Seene%20Mein%20Jalan.mp3
581,Hits (Flashes) Nos 4-3-Interview Chandra Barot,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4507Hits%20%28Flashes%29%20Nos%204-3-Interview%20Chandra%20Barot.mp3
582,Aajkal Paon Zaamin Par Nahin Padte,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4508Commentary-Aajkal%20Paon%20Zaamin%20Par%20Nahin%20Padte.mp3
583,Hits (Flashes) Nos 2-1-Interview Reena Roy,Geetmala Ki Chhaon Mein Vol 41-45,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2041-45/4509Hits%20%28Flashes%29%20Nos%202-1-Interview%20Reena%20Roy.mp3
584,Zindagi Mere Ghar Aana,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4601Commentary-Zindagi%20Mere%20Ghar%20Aana.mp3
585,Hits (Flashes) Nos 35 To 33,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4602Commentary-Hits%20%28Flashes%29%20Nos%2035%20To%2033.mp3
586,Interview Shamshad Begum,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4603Commentary-Interview%20Shamshad%20Begum.mp3
587,Tauba Tauba Kya Hoga,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4604Commentary-Tauba%20Tauba%20Kya%20Hoga.mp3
588,Simti Hui Yeh Ghadiyan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4605Commentary-Simti%20Hui%20Yeh%20Ghadiyan.mp3
589,Ek Ritu Aaye Ek Ritu Jaye-Interview Pran,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4606Ek%20Ritu%20Aaye%20Ek%20Ritu%20Jaye-Interview%20Pran.mp3
590,Hits(Flashes) Nos 32-30 To 28-Interview Jaya Prada,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4607Hits%28Flashes%29%20Nos%2032-30%20To%2028-Interview%20Jaya%20Prada.mp3
591,Yeh Paude Yeh Patte Yeh Phool,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4608Commentary-Yeh%20Paude%20Yeh%20Patte%20Yeh%20Phool.mp3
592,Hamse Ka Bhool Huyi,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4609Commentary-Hamse%20Ka%20Bhool%20Huyi.mp3
593,Hits (Flashes) Nos 27 To 23,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4610Commentary-Hits%20%28Flashes%29%20Nos%2027%20To%2023.mp3
594,Rimjhim Gire Sawan,Geetmala Ki Chhaon Mein Vol 46-50,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2046-50/4611Commentary-Rimjhim%20Gire%20Sawan.mp3
